titulo,descricao,url_imagem,link,categoria
Sutiã: como definir o tamanho da peça e o modelo? ,É importante saber quais são as medidas do busto e do tórax para não errar na hora da compra. O cuidado durante a lavagem é fundamental para evitar alergias ou estragar a peça. ,https://s2.glbimg.com/85q_qinFvC5g-IJ1_ROvD3e_o9M=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/7/g/8fZgEhRTymws3hCq48AA/fichas-sutia.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/11/sutia-como-definir-o-tamanho-da-peca-e-o-modelo.ghtml, Guia de Compras 
Massageadores: como escolher o modelo ideal ,"O aparelho promete relaxamento em diversas partes do corpo, além de melhorar a circulação sanguínea e a aparência da pele, no caso da versão facial.",https://s2.glbimg.com/nghIo3Eh3djOR60r0oUX8TCx210=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/g/y/jnHoOSRaipLRJ8aCeRDw/fichas-massageador.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/08/massageadores-como-escolher-o-modelo-ideal.ghtml, Guia de Compras 
Cerveja gelada: veja acessórios para deixar a bebida na temperatura ideal,"Chopeiras, growlers e geladeiras especializadas complementam a experiência de tomar chopp ou cerveja fora do bar.",https://s2.glbimg.com/l-N5igcFyCYFsWWQ_Lgh9dim7I8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/z/1/lOrHqzQfGLyPtO4B2GAg/prancheta-76.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/07/cerveja-gelada-veja-acessorios-para-deixar-a-bebida-na-temperatura-ideal.ghtml, Guia de Compras 
Moedor de café: g1 testa 5 modelos elétricos ,"Aparelhos cumprem a função de forma rápida e eficiente, mas é preciso saber controlar o tempo de moagem para ter um café saboroso.",https://s2.glbimg.com/MFJL_7gh-z7ZnHRr4W7CTWP_sZE=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/p/h/nNZ3JRSrAiwag2JOQU1Q/guiadecompras-moedores-editavel-selo-home.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/06/moedor-de-cafe-g1-testa-modelos-eletricos.ghtml, Guia de Compras 
Chuveiro ou ducha elétrica: saiba como escolher a opção ideal para sua residência,"Para decidir o modelo, é necessário definir a potência de acordo com o clima da região. E também verificar se a instalação comporta aquele aparelho.",https://s2.glbimg.com/ZoKN2-PbxfpDGRqp9CJfqh_6zps=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/L/F/Obol7uTSWDtP6Q6Nplbg/fichas-chuveiros.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/05/chuveiro-ou-ducha-eletrica-saiba-como-escolher-a-opcao-ideal-para-sua-residencia.ghtml, Guia de Compras 
O Assunto #709: Altamira - crimes e ruínas da floresta,"O município mais extenso do país, no sudoeste do Pará, teve 12 assassinatos nas últimas duas semanas, todos com características de execução. Eles ocorrem num contexto de degradação social e ambiental diretamente associado às obras da hidrelétrica de Belo Monte, na década passada. Nesse período, a taxa de homicídios se multiplicou por dez, entre outros indicadores deteriorados.",https://s2.glbimg.com/HehvOqHu7wdYoVABiJeobxPhxoU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/u/p/MCvi3PSlO2kC6DnaSVmg/podcasts-3000x1688-sem-logo-02.png,https://g1.globo.com/podcast/o-assunto/noticia/2022/05/19/o-assunto-709-altamira-crimes-e-ruinas-da-floresta.ghtml, O Assunto 
Assassinatos no Brasil têm queda nos primeiros três meses de 2022,"País teve 10,2 mil mortes violentas no primeiro trimestre do ano, contra 10,8 mil no mesmo período do ano passado. Queda segue tendência de 2021, quando país registrou baixa de 7% no número de mortes violentas intencionais. Ferramenta criada pelo g1 acompanha os assassinatos mês a mês.",https://s2.glbimg.com/_kh4Af0yAjhqAzYQor1k-resJ4I=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/05/53/10585305,https://g1.globo.com/monitor-da-violencia/noticia/2022/05/18/assassinatos-no-brasil-tem-queda-nos-primeiros-tres-meses-de-2022.ghtml, Monitor da Violência 
Amapá chega ao 3º ano seguido com a maior taxa do país de pessoas mortas pela polícia  ,"Taxa ficou em 17,2 óbitos a cada grupo de 100 mil habitantes. Alta em números absolutos entre 2020 e 2021 foi de 37,3%. Dados são do Monitor da Violência.",https://s2.glbimg.com/-4h-lJJNEflm02JtuiGnfbvwpIU=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/98/87/10548798,https://g1.globo.com/ap/amapa/noticia/2022/05/05/amapa-chega-ao-3o-ano-seguido-com-a-maior-taxa-do-pais-de-pessoas-mortas-pela-policia.ghtml, Amapá 
Por que o número de pessoas mortas por policiais aumentou no Rio em 2021,"Em 2021, 1.356 civis morreram em ações policiais no estado, alta de 8,9% em relação a 2020. Especialista aponta política de segurança, armamento de quadrilhas, restrição a operações e falta de articulação entre as forças de segurança entre os motivos.",https://s2.glbimg.com/8IySaPdFwIcz5iLN09zLhDOxKuQ=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/N/n/G5Qi8LTMaFlC74lpIDxw/2020-05-15t171553z-1489232841-rc25pg9srmc3-rtrmadp-3-brazil-violence-b.jpg,https://g1.globo.com/rj/rio-de-janeiro/noticia/2022/05/05/por-que-o-numero-de-pessoas-mortas-por-policiais-aumentou-no-rio-em-2021.ghtml, Rio de Janeiro 
"MS é o estado com maior aumento percentual de pessoas mortas por policiais, mostra Monitor da Violência","Em comparação entre 2020 e 2021, Mato Grosso do Sul teve o aumento de 114% no número de pessoas mortas por policiais. Atuante no setor de segurança pública vê como preocupante o aumento e acredita na prevenção como principal bandeira para impedir mais mortes. Para o estado, todas os óbitos ocorreram em confronto com a polícia. ",https://s2.glbimg.com/il3c10nCH1QjJkWk_t2mUpNb3dc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/39/19/10531939,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2022/05/04/ms-e-o-estado-com-maior-aumento-percentual-de-pessoas-mortas-por-policiais-mostra-monitor-da-violencia.ghtml, Mato Grosso do Sul 
Prefeitura de SP recebe mais de 290 inscrições de blocos de rua para sair às ruas em julho deste ano,Prefeitura informou que a partir do número de inscritos vai decidir se é possível realizar o evento. ,https://s2.glbimg.com/C0OGYu5AGRVf6vHg6ttEIz9VbFk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/C/C/ucAM1GThu4XiVeYAAPvA/fup20220422558.jpg,https://g1.globo.com/sp/sao-paulo/noticia/2022/05/09/prefeitura-de-sp-recebe-mais-de-290-inscricoes-para-desfiles-de-blocos-de-rua-em-julho.ghtml, São Paulo 
Desfile das escolas Campeãs de SP tem Viviane Araújo grávida na Mancha Verde,Rainha de bateria da bicampeã decidiu participar do desfile na terça-feira. Outras sete escolas festejaram o resultado do Carnaval no Anhembi. ,https://s2.glbimg.com/oiEoH5YvlJbqlHAvGapRHWzZzUM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/k/P/7yx6WYQTu5wMraGU0lrg/viviane-araujo-mancha-verde.jpg,https://g1.globo.com/sp/sao-paulo/carnaval/2022/noticia/2022/04/30/desfile-das-escolas-campeas-de-sp-tem-viviane-araujo-gravida-na-mancha-verde.ghtml, Carnaval 2022 em São Paulo 
Oito escolas voltam ao Sambódromo do Anhembi nesta sexta para o Desfile das Campeãs,"Evento começa às 21h30, e ingressos estão à venda na bilheteria do Sambódromo.",https://s2.glbimg.com/xhYUX5OUHH3xC_PxUKigcIfMlfU=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/06/33/10513306,https://g1.globo.com/sp/sao-paulo/carnaval/2022/noticia/2022/04/29/oito-escolas-voltam-ao-sambodromo-do-anhembi-nesta-sexta-para-o-desfile-das-campeas.ghtml, Carnaval 2022 em São Paulo 
Desfile das campeãs terá Mancha Verde e mais 7 escolas nesta sexta no Anhembi em SP; veja ordem,Oito escolas de samba irão participar do evento que começa às 21h30 de sexta (29); ingressos estão à venda na bilheteria do sambódromo.,https://s2.glbimg.com/S09tIYJnkbL7kTYFyvB2RUoopy4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/F/i/ou62D3RqyuBG1CGtxymQ/mancha-verde-g1b00719-marcelo-brandt-g1-3.jpg,https://g1.globo.com/sp/sao-paulo/carnaval/2022/noticia/2022/04/28/desfile-das-campeas-tera-mancha-verde-e-mais-7-escolas-nesta-sexta-no-anhembi-em-sp-veja-ordem.ghtml, Carnaval 2022 em São Paulo 
Estrela do Terceiro Milênio é campeã do Grupo de Acesso do carnaval de SP; Independente Tricolor fica em 2º e também sobe ,Escola de samba do Grajaú vai disputar o Grupo Especial pela primeira vez em 2023. Leandro de Itaquera foi rebaixada para Acesso II. ,https://s2.glbimg.com/Cw_wId8yX7bdyWrDykqIcnGQCL0=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/20/10/10521020,https://g1.globo.com/sp/sao-paulo/carnaval/2022/noticia/2022/04/26/estrela-do-terceiro-milenio-e-campea-do-grupo-de-acesso-do-carnaval-de-sp-independente-tricolor-fica-em-2o-e-tambem-sobe.ghtml, Carnaval 2022 em São Paulo 
Problemas internos e punição por marca em camiseta: por que Vai-Vai e Colorado do Brás foram rebaixadas para o Grupo de Acesso,"Colorado foi punida porque um integrante usou uma camiseta com nome de grife, e começou apuração com desvantagem de 0,5 ponto. Vai-Vai, que deixou quadra tradicional no Bixiga, havia sido rebaixada em 2019, foi campeã do Acesso em 2020, e voltou a cair neste ano. ",https://s2.glbimg.com/haZh1ClmQnIxtbtKOPHvRYSHvp0=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/40/71/10517140,https://g1.globo.com/sp/sao-paulo/carnaval/2022/noticia/2022/04/26/problemas-internos-e-punicao-por-marca-em-camiseta-por-que-vai-vai-e-colorado-do-bras-foram-rebaixadas-para-o-grupo-de-acesso.ghtml, Carnaval 2022 em São Paulo 
Mancha Verde é bicampeã do carnaval de SP,Colorado do Brás e Vai-Vai foram rebaixadas para o Grupo Especial,https://s2.glbimg.com/OwDL-XDvkbNyIW17hCm_wHV8Adg=/540x304/top/smart/s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/n/O/BC6ZLgQ6ajIYQSbIL0YQ/whatsapp-image-2022-04-26-at-14.45.45.jpeg,https://g1.globo.com/sp/sao-paulo/carnaval/2022/ao-vivo/desfile-no-carnaval-2022-das-escolas-de-samba-em-sp.ghtml, Carnaval 2022 em São Paulo 
Quesito a quesito: o caminho da Mancha Verde para ganhar o bicampeonato,A Mancha Verde conseguiu se manter na primeira posição durante os últimos três quesitos e se consagrou como campeã do carnaval de São Paulo pela segunda vez.,https://s2.glbimg.com/CqTZopEntqf6FRsOY-Ymjg8HpmE=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/W/1/sisY24RNeNUoPHu8Q47w/whatsapp-image-2022-04-26-at-18.28.42-1-.jpeg,https://g1.globo.com/sp/sao-paulo/carnaval/2022/noticia/2022/04/26/quesito-a-quesito-o-caminho-da-mancha-verde-para-ganhar-o-bicampeonato.ghtml, Carnaval 2022 em São Paulo 
"Asteroides, lasers e sucatas espaciais: baianos desenvolvem game de controle de nave espacial","Com apenas um único botão, o jogador precisa controlar nave espacial até objetivo final. ",https://s2.glbimg.com/Nwl0Nx8O2KBCLcbcrVfzrPlmuz4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/r/1/gcZguXQuWr6c9eBYiuGg/whatsapp-image-2022-05-13-at-13.06.07.jpeg,https://g1.globo.com/ba/bahia/noticia/2022/05/13/asteroides-lasers-e-sucatas-espaciais-baianos-desenvolvem-game-de-controle-de-nave-espacial.ghtml, Bahia 
'Fifa' vira 'EA Sports FC' a partir de 2023 após fim de parceria entre desenvolvedora e entidade,"Electronic Arts promete mais informações sobre futuro de sua franquia de games de futebol em julho de 2023, mas ainda deve lançar mais um 'Fifa' em 2022.",https://s2.glbimg.com/zAIPjKvOVnNdfRLc7dAbSU33654=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/U/4/PzAHLuREq8d5CwyzoqqA/fifa-22-new-features-and-modes-page-gameplay.jpg.adapt.1920w.jpg,https://g1.globo.com/pop-arte/games/noticia/2022/05/10/games-de-futebol-fifa-viram-ea-sports-fc-apos-fim-de-parceria-entre-desenvolvedora-e-entidade.ghtml, Games 
"'Ghostbusters: Spirits Unleashed', novo game baseado nos 'Caça-Fantasmas', vai ser lançado em 2022","Game será lançado para computadores, PlayStation 4 e 5, Xbox Series X/S e Xbox One no último trimestre do ano.",https://s2.glbimg.com/CyNzbYaULClhbNhX3DzrScFWPoc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/19/15/10411519,https://g1.globo.com/pop-arte/games/noticia/2022/03/22/ghostbusters-spirits-unleashed-novo-game-baseado-nos-caca-fantasmas-vai-ser-lancado-em-2022.ghtml, Games 
"'The Witcher': novo game, de uma 'nova saga', está em desenvolvimento","CD Projekt anunciou que trabalha em novo jogo da franquia, mas não deu detalhes sobre título, história ou previsão de lançamento.",https://s2.glbimg.com/O5IkMEnff5iOQ6X10Syc4o2vCZU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/F/P/tTnO5wTbCGEI8X9Y38xA/witcher-saga.jpg,https://g1.globo.com/pop-arte/games/noticia/2022/03/21/the-witcher-novo-game-de-uma-nova-saga-esta-em-desenvolvimento.ghtml, Games 
"'Hogwarts Legacy', game de 'Harry Potter', vai ser lançado no fim de 2022","RPG de mundo aberto vai ter história ambientada no final do século 19, cem anos antes da narrativa dos livros de J. K. Rowling.",https://s2.glbimg.com/LL1yBKmN5UFZVHudWj-hI-P0u78=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/p/n/jbbhyPSJmRwWPRiBTaYw/hogwarts-legacy.jpg,https://g1.globo.com/pop-arte/games/noticia/2022/03/17/hogwarts-legacy-game-de-harry-potter-vai-ser-lancado-no-fim-de-2022.ghtml, Games 
Electronic Arts remove times e seleção da Rússia de games da série 'Fifa',"Game de hóquei também terá times russos retirados, além da seleção da Bielorússia.",https://s2.glbimg.com/zAIPjKvOVnNdfRLc7dAbSU33654=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/U/4/PzAHLuREq8d5CwyzoqqA/fifa-22-new-features-and-modes-page-gameplay.jpg.adapt.1920w.jpg,https://g1.globo.com/pop-arte/games/noticia/2022/03/02/electronic-arts-remove-times-e-selecao-da-russia-de-games-da-serie-fifa.ghtml, Games 
Pesquisa aponta que americano médio fez cinco amigos através de jogos de videogame nos últimos 18 meses,Estudo realizado com 2 mil adultos apontou que 39% dos entrevistados viu sua lista de amizades online aumentar ao longo da pandemia.,https://s2.glbimg.com/36hUc9Sn9vzAshkG_QmdPGe-qkI=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/17/45/9324517,https://g1.globo.com/olha-que-legal/noticia/2022/02/24/pesquisa-aponta-que-americano-medio-fez-cinco-amigos-atraves-de-jogos-de-videogame-nos-ultimos-18-meses.ghtml, Olha que legal 
Instagram da Nvidia é invadido e usado para anunciar sorteio falso; saiba como se proteger,Postagens na conta para o Brasil da fabricante de chips prometem placas de vídeo aos seguidores. Empresa alertou no Twitter que conteúdo é fraudulento e informou que tenta resolver a situação.,https://s2.glbimg.com/JSXDWA64Jn38h3OAYd5jBRDNdjA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/Q/a/0zYTpGQVmmlcmLpIgjUg/2021-08-20t192228z-1-lynxmpeh7j13p-rtroptp-4-nvidia-results.jpg,https://g1.globo.com/tecnologia/noticia/2022/02/23/instagram-da-nvidia-e-invadido-e-usado-para-anunciar-sorteio-falso-saiba-como-se-proteger.ghtml, Tecnologia 
"Pong, o jogo que deu origem à indústria de videogames há 5 décadas","Nolan Bushnell, fundador da Atari, conta como o jogo que simulava uma partida de pingue-pong foi criado — e avalia por que fez tanto sucesso.",https://s2.glbimg.com/6A5wbGErhsl3nu8yiedC4jLTpw8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/3/X/VESROqR7KN4UI5GLYRHw/pong.jpg,https://g1.globo.com/pop-arte/games/noticia/2022/02/21/pong-o-jogo-que-deu-origem-a-industria-de-videogames-ha-5-decadas.ghtml, Games 
'Uncharted - Fora do mapa' é 'Indiana Jones' genérico com heróis carismáticos; g1 já viu,"Filme que estreia nesta quinta-feira (17) escapa da maldição de adaptações de games graças ao humor de Tom Holland e Mark Wahlberg, mas não passa da diversão básica.",https://s2.glbimg.com/FTrS5OKNzCfj-s8SkeYdUT4O9Es=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/75/83/9968375,https://g1.globo.com/pop-arte/cinema/noticia/2022/02/17/uncharted-fora-do-mapa-e-indiana-jones-generico-com-herois-carismaticos-g1-ja-viu.ghtml, Cinema 
TikTok faz testes no Vietnã para impulsionar jogos no aplicativo,País se tornou atraente para plataformas de mídia social por ter 70% dos moradores com menos de 35 anos. Medida pode aumentar a receita de publicidade e a quantidade de tempo na rede social.,https://s2.glbimg.com/vBk6Xq6nPI9TMreH-SYYQDNIvMk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/C/a/VXN111TAaLuR4bXSAdag/hppjn4z3irkippu5w324x2kikm.jpg,https://g1.globo.com/tecnologia/noticia/2022/05/19/tiktok-faz-testes-no-vietna-para-impulsionar-jogos-no-aplicativo.ghtml, Tecnologia  
"Justiça Eleitoral busca combater quem é contra ideais constitucionais e republicanos, diz Moraes",Vice-presidente do TSE deu declaração em sessão sobre 90 anos da Justiça Eleitoral. Ministro assumirá presidência do tribunal durante as eleições deste ano.,https://s2.glbimg.com/cNofsts0-AMtIrLZDsCOKngU8hE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/13/35/10583513,https://g1.globo.com/politica/noticia/2022/05/19/justica-eleitoral-busca-combater-quem-e-contrario-aos-ideais-constitucionais-e-republicanos-diz-moraes.ghtml, Política 
"Meta, dona do Facebook, se une a organizações brasileiras para construir metaverso ",Controladora do Facebook anunciou novas parcerias para definir padrões de construção responsável do universo virtual. Empresa investirá US$ 50 milhões em projetos e pesquisas. ,https://s2.glbimg.com/TRzXjF5ztxbbZb4HAbzvlqCYS3s=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/A/g/SMqeJASA6ZT1O0McQA2Q/238271815-177356611027632-2544687012302503047-n.png,https://g1.globo.com/tecnologia/noticia/2022/05/18/meta-dona-do-facebook-se-une-a-organizacoes-brasileiras-para-construir-metaverso.ghtml, Tecnologia  
"Maioria das empresas que sofrem ataques ransomware paga resgate para obter dados de volta, aponta pesquisa","Negociar com os criminosos não é uma boa prática para impedir esse tipo de sequestro digital, aponta especialista em segurança.",https://s2.glbimg.com/QtOn7jLmReFiYHj4MCE1J5V5Djw=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/00/49/9624900,https://g1.globo.com/tecnologia/noticia/2022/05/18/maioria-das-empresas-vitimas-de-ransomware-paga-resgate-para-obter-dados-de-volta-aponta-pesquisa.ghtml, Tecnologia  
Brasileiro fala sobre voo ao espaço adiado: 'Precisam fazer mais testes para ser 110% seguro',"Blue Origin, empresa de turismo espacial do bilionário Jeff Bezos, anunciou que o lançamento do foguete com o engenheiro Victor Correa Hespanha, previsto para sexta, precisou ser adiado. O brasileiro, assim como o restante da tripulação, foi instruído a aguardar novas informações. ",https://s2.glbimg.com/F5VQngmeXVh15A4prD2kHO_D1X0=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/79/66/10586679,https://g1.globo.com/fantastico/noticia/2022/05/18/brasileiro-fala-sobre-voo-ao-espaco-adiado-precisam-fazer-mais-testes-para-ser-110percent-seguro.ghtml, Fantástico 
Como proteger celular em caso de roubo e evitar prejuízo maior,Conheça medidas para se proteger tanto antes quanto depois de um roubo.,https://s2.glbimg.com/n01x173Bni4HJSyhXQXMja7r5Hk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/92/70/9617092,https://g1.globo.com/tecnologia/noticia/2022/05/18/como-proteger-celular-em-caso-de-roubo-e-evitar-prejuizo-maior.ghtml, Tecnologia  
Escritório do Google na Rússia entra com pedido de falência,"A companhia teve contas bancárias confiscadas pelo governo russo, impedindo o funcionamento da subsidiária da gigante das buscas no país.",https://s2.glbimg.com/WnrtmRF5QfwaDDvX8pOOwvtwEVA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/Q/C/vnpMyzRredclDHn2BU1g/2022-02-11t105519z-73642543-rc2lwq98avth-rtrmadp-3-eu-alphabet-publishers.jpg,https://g1.globo.com/tecnologia/noticia/2022/05/18/escritorio-do-google-na-russia-entra-com-pedido-de-falencia.ghtml, Tecnologia  
Como os aplicativos de encontros despertam o que há de pior em algumas pessoas,"Por mais bizarros que alguns comportamentos possam parecer ""na vida real"", as pessoas fazem seus equivalentes digitais todo o tempo nos encontros online.",https://s2.glbimg.com/3ULxclV88Kp_fsGAVEaoFnbPVJI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2017/X/V/96bBcNQTGZRM0yQCEA5Q/2017-07-31t065258z-844651438-rc128d79e400-rtrmadp-3-match-group-results.jpg,https://g1.globo.com/tecnologia/noticia/2022/05/18/como-os-aplicativos-de-encontros-despertam-o-que-ha-de-pior-em-algumas-pessoas.ghtml, Tecnologia  
MP vai investigar disparo em massa de mensagens no WhatsApp favoráveis a pré-candidato ao Governo do Paraná,"Números paranaenses conteúdo do pré-candidato do PSDB, Cesar Silvestri Filho. Assessoria do político nega responsabilidade pelos envios. Aplicativo baniu ao menos duas contas. ",https://s2.glbimg.com/2MWMmsSEXSmmSLDXp26fJ10LtE4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/A/M/7DdVTnRbe8n6lI6SEbHw/whatsapp.jpg,https://g1.globo.com/pr/parana/eleicoes/2022/noticia/2022/05/17/mp-vai-investigar-disparo-em-massa-de-mensagens-no-whatsapp-favoraveis-a-pre-candidato-ao-governo-do-parana.ghtml, Eleições 2022 no Paraná 
Twitter perde mais três executivos em meio a impasse na negociação com Musk,Baixas na equipe acontecem dias após a empresa comunicar saída de outros dois chefes de divisão e uma pausa nas contratações.,https://s2.glbimg.com/3KwAhNDZ5DUe1bxHEOTm7rtuHmk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/83/72/10517283,https://g1.globo.com/tecnologia/noticia/2022/05/17/twitter-perde-mais-tres-executivos-em-meio-a-impasse-na-negociacao-com-musk.ghtml, Tecnologia  
Disparo em massa no WhatsApp: eleitores recebem mensagens a favor de pré-candidato ao Governo do Paraná; contas são banidas,"Telefones paranaenses receberam vídeo com conteúdo do pré-candidato do PSDB, Cesar Silvestri Filho. Assessoria do político afirmou que ele não é responsável pelo disparo em massa.",https://s2.glbimg.com/kQleIOUY6QDarQhg_iGB9RfW-d4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/c/I/GUdo7iRv2GX9k1BQ2uKQ/whatsapp-2.jpg,https://g1.globo.com/pr/parana/eleicoes/2022/noticia/2022/05/17/disparo-em-massa-no-whatsapp-eleitores-recebem-mensagens-a-favor-de-pre-candidato-ao-governo-do-parana-contas-sao-banidas.ghtml, Eleições 2022 no Paraná 
"No casamento de Lula-Janja, celular só do cardiologista e expectativa por comitê suprapartidário da campanha","Convidados receberam um envelope branco, na entrada da cerimônia desta quarta-feira (18), para guardar o aparelho.",https://s2.glbimg.com/lKsfjpFtS8N3NH9qiKSMMEDG6zU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/k/D/5oIquSRXCHsDqBdQAXBg/lula-casa.jpg,https://g1.globo.com/politica/blog/andreia-sadi/post/2022/05/19/no-casamento-de-lula-janja-celular-so-do-cardiologista-e-expectativa-por-comite-suprapartidario-da-campanha.ghtml, Blog da Andréia Sadi 
Como envelhecimento do eleitorado brasileiro pode afetar as eleições,"Pessoas acima de 60 anos de idade são 20,26% de todo o eleitorado no Brasil e fenômeno pode ter impactos na corrida presidencial deste ano.",https://s2.glbimg.com/pXc3P-K2reOMjRmepZ8L-oU0SK4=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/72/89/10588972,https://g1.globo.com/politica/eleicoes/2022/noticia/2022/05/19/como-envelhecimento-do-eleitorado-brasileiro-pode-afetar-as-eleicoes.ghtml, Eleições 2022 
Trabalhador poderá usar até 50% do FGTS em fundo de privatização da Eletrobras; entenda,"Ações da estatal podem render mais que o FGTS, mas não há garantia. Governo obteve aval do TCU nesta quarta para vender Eletrobras e espera colocar papeis no mercado até agosto.",https://s2.glbimg.com/Z7UcYeFeWmtbpfQhlsyc9O3rveQ=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/35/62/10586235,https://g1.globo.com/economia/noticia/2022/05/19/trabalhador-podera-usar-ate-50percent-do-fgts-em-fundo-de-privatizacao-da-eletrobras-entenda.ghtml, Economia 
Senado aprova aumento da punição para crimes de injúria racial e de racismo em estádios,"Texto, que tem origem na Câmara, retorna para análise dos deputados, pois foi modificado pelos senadores. ",https://s2.glbimg.com/P6dHW9kWnkF7KxUzFqjtqpiS1_s=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/99/47/9804799,https://g1.globo.com/politica/noticia/2022/05/18/senado-aprova-aumento-da-punicao-para-crimes-de-injuria-racial-e-de-racismo-em-estadios.ghtml, Política 
